Publication Date,Title,Link,json_url,fulltext_url,key
6/13/2019,"Department of Anthropology, Southern Methodist University, Dallas, TX",https://www.federalregister.gov/documents/2019/06/13/2019-12466/notice-of-inventory-completion-department-of-anthropology-southern-methodist-university-dallas-tx,https://www.federalregister.gov/api/v1/documents/2019-12466?publication_date=2019-06-13,https://www.federalregister.gov/documents/full_text/xml/2019/06/13/2019-12466.xml,I_77
6/4/2019,"U.S. Department of the Interior, National Park Service, Petrified Forest National Park, Petrified Forest, AZ; Correction",https://www.federalregister.gov/documents/2019/06/04/2019-11537/notice-of-inventory-completion-us-department-of-the-interior-national-park-service-petrified-forest,https://www.federalregister.gov/api/v1/documents/2019-11537?publication_date=2019-06-04,https://www.federalregister.gov/documents/full_text/xml/2019/06/04/2019-11537.xml,I_78
6/4/2019,"Tennessee Department of Environment and Conservation, Division of Archaeology, Nashville, TN",https://www.federalregister.gov/documents/2019/06/04/2019-11539/notice-of-inventory-completion-tennessee-department-of-environment-and-conservation-division-of,https://www.federalregister.gov/api/v1/documents/2019-11539?publication_date=2019-06-04,https://www.federalregister.gov/documents/full_text/xml/2019/06/04/2019-11539.xml,I_79
6/4/2019,"Office of the State Archaeologist, University of Iowa, Iowa City, IA",https://www.federalregister.gov/documents/2019/06/04/2019-11541/notice-of-inventory-completion-office-of-the-state-archaeologist-university-of-iowa-iowa-city-ia,https://www.federalregister.gov/api/v1/documents/2019-11541?publication_date=2019-06-04,https://www.federalregister.gov/documents/full_text/xml/2019/06/04/2019-11541.xml,I_80
6/4/2019,"History Colorado, Formerly Colorado Historical Society, Denver, CO",https://www.federalregister.gov/documents/2019/06/04/2019-11538/notice-of-inventory-completion-history-colorado-formerly-colorado-historical-society-denver-co,https://www.federalregister.gov/api/v1/documents/2019-11538?publication_date=2019-06-04,https://www.federalregister.gov/documents/full_text/xml/2019/06/04/2019-11538.xml,I_81
6/4/2019,"U.S. Department of Agriculture, Forest Service, Cibola National Forest, Albuquerque, NM",https://www.federalregister.gov/documents/2019/06/04/2019-11540/notice-of-inventory-completion-us-department-of-agriculture-forest-service-cibola-national-forest,https://www.federalregister.gov/api/v1/documents/2019-11540?publication_date=2019-06-04,https://www.federalregister.gov/documents/full_text/xml/2019/06/04/2019-11540.xml,I_82
6/3/2019,"Fowler Museum at University of California Los Angeles, Los Angeles, CA",https://www.federalregister.gov/documents/2019/06/03/2019-11430/notice-of-inventory-completion-fowler-museum-at-university-of-california-los-angeles-los-angeles-ca,https://www.federalregister.gov/api/v1/documents/2019-11430?publication_date=2019-06-03,https://www.federalregister.gov/documents/full_text/xml/2019/06/03/2019-11430.xml,I_83
6/3/2019,"Artesia Historical Museum and Art Center, Artesia, NM",https://www.federalregister.gov/documents/2019/06/03/2019-11427/notice-of-inventory-completion-artesia-historical-museum-and-art-center-artesia-nm,https://www.federalregister.gov/api/v1/documents/2019-11427?publication_date=2019-06-03,https://www.federalregister.gov/documents/full_text/xml/2019/06/03/2019-11427.xml,I_84
5/15/2019,"Robert S. Peabody Institute of Archaeology, Andover, MA",https://www.federalregister.gov/documents/2019/05/15/2019-09993/notice-of-inventory-completion-robert-s-peabody-institute-of-archaeology-andover-ma,https://www.federalregister.gov/api/v1/documents/2019-09993?publication_date=2019-05-15,https://www.federalregister.gov/documents/full_text/xml/2019/05/15/2019-09993.xml,I_85
5/15/2019,"Tennessee Department of Environment and Conservation, Division of Archaeology, Nashville, TN",https://www.federalregister.gov/documents/2019/05/15/2019-09996/notice-of-inventory-completion-tennessee-department-of-environment-and-conservation-division-of,https://www.federalregister.gov/api/v1/documents/2019-09996?publication_date=2019-05-15,https://www.federalregister.gov/documents/full_text/xml/2019/05/15/2019-09996.xml,I_86
5/15/2019,"Kansas State Historical Society, Topeka, KS",https://www.federalregister.gov/documents/2019/05/15/2019-09994/notice-of-inventory-completion-kansas-state-historical-society-topeka-ks,https://www.federalregister.gov/api/v1/documents/2019-09994?publication_date=2019-05-15,https://www.federalregister.gov/documents/full_text/xml/2019/05/15/2019-09994.xml,I_87
5/7/2019,"Fowler Museum at University of California Los Angeles, Los Angeles, CA",https://www.federalregister.gov/documents/2019/05/07/2019-09304/notice-of-inventory-completion-fowler-museum-at-university-of-california-los-angeles-los-angeles-ca,https://www.federalregister.gov/api/v1/documents/2019-09304?publication_date=2019-05-07,https://www.federalregister.gov/documents/full_text/xml/2019/05/07/2019-09304.xml,I_88
5/7/2019,"Fowler Museum at University of California Los Angeles, Los Angeles, CA",https://www.federalregister.gov/documents/2019/05/07/2019-09305/notice-of-inventory-completion-fowler-museum-at-university-of-california-los-angeles-los-angeles-ca,https://www.federalregister.gov/api/v1/documents/2019-09305?publication_date=2019-05-07,https://www.federalregister.gov/documents/full_text/xml/2019/05/07/2019-09305.xml,I_89
5/7/2019,"U.S. Department of the Interior, Bureau of Indian Affairs, Washington, DC",https://www.federalregister.gov/documents/2019/05/07/2019-09303/notice-of-inventory-completion-us-department-of-the-interior-bureau-of-indian-affairs-washington-dc,https://www.federalregister.gov/api/v1/documents/2019-09303?publication_date=2019-05-07,https://www.federalregister.gov/documents/full_text/xml/2019/05/07/2019-09303.xml,I_90
5/7/2019,"U.S. Department of the Interior, Bureau of Indian Affairs, Washington, DC",https://www.federalregister.gov/documents/2019/05/07/2019-09308/notice-of-inventory-completion-us-department-of-the-interior-bureau-of-indian-affairs-washington-dc,https://www.federalregister.gov/api/v1/documents/2019-09308?publication_date=2019-05-07,https://www.federalregister.gov/documents/full_text/xml/2019/05/07/2019-09308.xml,I_91
5/7/2019,"U.S. Department of the Interior, Bureau of Indian Affairs, Washington, DC, and Arizona State Museum, University of Arizona, Tucson, AZ",https://www.federalregister.gov/documents/2019/05/07/2019-09302/notice-of-inventory-completion-us-department-of-the-interior-bureau-of-indian-affairs-washington-dc,https://www.federalregister.gov/api/v1/documents/2019-09302?publication_date=2019-05-07,https://www.federalregister.gov/documents/full_text/xml/2019/05/07/2019-09302.xml,I_92
5/3/2019,"The San Diego Museum of Man, San Diego, CA",https://www.federalregister.gov/documents/2019/05/03/2019-09037/notice-of-inventory-completion-the-san-diego-museum-of-man-san-diego-ca,https://www.federalregister.gov/api/v1/documents/2019-09037?publication_date=2019-05-03,https://www.federalregister.gov/documents/full_text/xml/2019/05/03/2019-09037.xml,I_93
5/3/2019,"Tennessee Valley Authority, Knoxville, TN",https://www.federalregister.gov/documents/2019/05/03/2019-09038/notice-of-inventory-completion-tennessee-valley-authority-knoxville-tn,https://www.federalregister.gov/api/v1/documents/2019-09038?publication_date=2019-05-03,https://www.federalregister.gov/documents/full_text/xml/2019/05/03/2019-09038.xml,I_94
4/30/2019,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the University of Denver Department of Anthropology and Museum of Anthropology, Denver Colorado, CO; Correction; Correction",https://www.federalregister.gov/documents/2019/04/30/2019-08741/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/2019-08741?publication_date=2019-04-30,https://www.federalregister.gov/documents/full_text/xml/2019/04/30/2019-08741.xml,I_95
4/30/2019,"University of South Alabama, Center for Archaeological Studies, Mobile, AL",https://www.federalregister.gov/documents/2019/04/30/2019-08742/notice-of-inventory-completion-university-of-south-alabama-center-for-archaeological-studies-mobile,https://www.federalregister.gov/api/v1/documents/2019-08742?publication_date=2019-04-30,https://www.federalregister.gov/documents/full_text/xml/2019/04/30/2019-08742.xml,I_96
4/30/2019,"U.S. Department of the Interior, Bureau of Land Management, Alaska State Office, Anchorage, AK",https://www.federalregister.gov/documents/2019/04/30/2019-08743/notice-of-inventory-completion-us-department-of-the-interior-bureau-of-land-management-alaska-state,https://www.federalregister.gov/api/v1/documents/2019-08743?publication_date=2019-04-30,https://www.federalregister.gov/documents/full_text/xml/2019/04/30/2019-08743.xml,I_97
4/30/2019,"Thomas Burke Memorial Washington State Museum, University of Washington, Seattle, WA",https://www.federalregister.gov/documents/2019/04/30/2019-08740/notice-of-inventory-completion-thomas-burke-memorial-washington-state-museum-university-of,https://www.federalregister.gov/api/v1/documents/2019-08740?publication_date=2019-04-30,https://www.federalregister.gov/documents/full_text/xml/2019/04/30/2019-08740.xml,I_98
4/29/2019,"City of Traverse City, Traverse City, MI",https://www.federalregister.gov/documents/2019/04/29/2019-08589/notice-of-inventory-completion-city-of-traverse-city-traverse-city-mi,https://www.federalregister.gov/api/v1/documents/2019-08589?publication_date=2019-04-29,https://www.federalregister.gov/documents/full_text/xml/2019/04/29/2019-08589.xml,I_99
4/29/2019,"U.S. Department of the Interior, National Park Service, Petrified Forest National Park, Petrified Forest, AZ",https://www.federalregister.gov/documents/2019/04/29/2019-08594/notice-of-inventory-completion-us-department-of-the-interior-national-park-service-petrified-forest,https://www.federalregister.gov/api/v1/documents/2019-08594?publication_date=2019-04-29,https://www.federalregister.gov/documents/full_text/xml/2019/04/29/2019-08594.xml,I_100
4/29/2019,"Tennessee Valley Authority, Knoxville, TN",https://www.federalregister.gov/documents/2019/04/29/2019-08591/notice-of-inventory-completion-tennessee-valley-authority-knoxville-tn,https://www.federalregister.gov/api/v1/documents/2019-08591?publication_date=2019-04-29,https://www.federalregister.gov/documents/full_text/xml/2019/04/29/2019-08591.xml,I_101
4/29/2019,"The Field Museum, Chicago, IL",https://www.federalregister.gov/documents/2019/04/29/2019-08588/notice-of-inventory-completion-the-field-museum-chicago-il,https://www.federalregister.gov/api/v1/documents/2019-08588?publication_date=2019-04-29,https://www.federalregister.gov/documents/full_text/xml/2019/04/29/2019-08588.xml,I_102
4/29/2019,"Tennessee Valley Authority, Knoxville, TN",https://www.federalregister.gov/documents/2019/04/29/2019-08590/notice-of-inventory-completion-tennessee-valley-authority-knoxville-tn,https://www.federalregister.gov/api/v1/documents/2019-08590?publication_date=2019-04-29,https://www.federalregister.gov/documents/full_text/xml/2019/04/29/2019-08590.xml,I_103
4/24/2019,"The State Center Community College District-Fresno City College, Fresno, CA; Correction",https://www.federalregister.gov/documents/2019/04/24/2019-08229/notice-of-inventory-completion-the-state-center-community-college-district-fresno-city-college,https://www.federalregister.gov/api/v1/documents/2019-08229?publication_date=2019-04-24,https://www.federalregister.gov/documents/full_text/xml/2019/04/24/2019-08229.xml,I_104
4/24/2019,"U.S. Army Corps of Engineers, Omaha District, Omaha, NE, and State Archaeological Research Center, Rapid City, SD; Correction",https://www.federalregister.gov/documents/2019/04/24/2019-08225/notice-of-inventory-completion-us-army-corps-of-engineers-omaha-district-omaha-ne-and-state,https://www.federalregister.gov/api/v1/documents/2019-08225?publication_date=2019-04-24,https://www.federalregister.gov/documents/full_text/xml/2019/04/24/2019-08225.xml,I_105
4/24/2019,"Robert S. Peabody Institute of Archaeology, Andover, MA",https://www.federalregister.gov/documents/2019/04/24/2019-08226/notice-of-inventory-completion-robert-s-peabody-institute-of-archaeology-andover-ma,https://www.federalregister.gov/api/v1/documents/2019-08226?publication_date=2019-04-24,https://www.federalregister.gov/documents/full_text/xml/2019/04/24/2019-08226.xml,I_106
4/24/2019,"U.S. Army Garrison, Fort Campbell, Fort Campbell, KY",https://www.federalregister.gov/documents/2019/04/24/2019-08227/notice-of-inventory-completion-us-army-garrison-fort-campbell-fort-campbell-ky,https://www.federalregister.gov/api/v1/documents/2019-08227?publication_date=2019-04-24,https://www.federalregister.gov/documents/full_text/xml/2019/04/24/2019-08227.xml,I_107
4/24/2019,"University of California Berkeley, Berkeley, CA",https://www.federalregister.gov/documents/2019/04/24/2019-08232/notice-of-inventory-completion-university-of-california-berkeley-berkeley-ca,https://www.federalregister.gov/api/v1/documents/2019-08232?publication_date=2019-04-24,https://www.federalregister.gov/documents/full_text/xml/2019/04/24/2019-08232.xml,I_108
4/24/2019,"University of Georgia, Laboratory of Archaeology, Athens, GA",https://www.federalregister.gov/documents/2019/04/24/2019-08230/notice-of-inventory-completion-university-of-georgia-laboratory-of-archaeology-athens-ga,https://www.federalregister.gov/api/v1/documents/2019-08230?publication_date=2019-04-24,https://www.federalregister.gov/documents/full_text/xml/2019/04/24/2019-08230.xml,I_109
